Event #,GOES Flare Start Time,GOES Flare Peak Time,GOES Flare Time to Peak In Sec,Flare Class Converted,17.1 Depth [%],17.7 Depth [%],18.0 Depth [%],19.5 Depth [%],20.2 Depth [%],21.1 Depth [%],28.4 Depth [%],Quad Depth [%],17.1 Pre-Flare Irradiance [W/m2],17.7 Pre-Flare Irradiance [W/m2],18.0 Pre-Flare Irradiance [W/m2],19.5 Pre-Flare Irradiance [W/m2],20.2 Pre-Flare Irradiance [W/m2],21.1 Pre-Flare Irradiance [W/m2],28.4 Pre-Flare Irradiance [W/m2],Quad Pre-Flare Irradiance [W/m2],17.1 Duration [s],17.7 Duration [s],18.0 Duration [s],21.1 Duration [s],19.5 Duration [s],20.2 Duration [s],28.4 Duration [s],Jedi Intensity 17.1,Jedi Intensity 17.7,Jedi Intensity 18.0,Jedi Intensity 19.5,Jedi Intensity 20.2,Jedi Intensity 21.1,Jedi Intensity 28.4,Jedi Intensity Quad,Has DEMON Dimming,Intensity,Max Drop,Demon Event #,Fraction of dimming on disk,Fractional size of off-limb dimming contribution,Off-Limb Percent,Is Off-Limb
1573.0,2012-03-06 03:24:00.000,2012-03-06 03:28:00.000,240.0,920,,,,,,,,0.0,,,5.9860986463415124e-05,5.0588702530755356e-05,,,,7.83744507101544e-05,,,,,,,,,,,,,,,,True,-30.0,45.0,5385.0,0.00386846,7.85e-06,0.20251218297814158,False
1574.0,2012-03-06 04:01:00.000,2012-03-06 04:05:00.000,240.0,1000,,,,,,,,0.0,,,5.9860986463415124e-05,5.0588702530755356e-05,,,,7.83744507101544e-05,,,,,,,,,,,,,,,,True,-30.0,45.0,5385.0,0.00386846,7.85e-06,0.20251218297814158,False
1578.0,2012-03-06 07:31:00.000,2012-03-06 07:43:00.000,720.0,530,,,,,,,,0.0,,,5.9860986463415124e-05,5.0588702530755356e-05,,,,7.83744507101544e-05,,,,,,,,,,,,,,,,True,-48.0,34.0,5386.0,0.00497563,7.85e-06,0.15752044755873404,False
1579.0,2012-03-06 07:52:00.000,2012-03-06 07:55:00.000,180.0,1000,,,,,,,,0.0,,,5.9860986463415124e-05,5.0588702530755356e-05,,,,7.83744507101544e-05,,,,,,,,,,,,,,,,True,-48.0,34.0,5386.0,0.00497563,7.85e-06,0.15752044755873404,False
1584.0,2012-03-06 19:43:00.000,2012-03-06 19:46:00.000,180.0,270,,,,,,,,0.0,,,5.9860986463415124e-05,5.0588702530755356e-05,,,,7.83744507101544e-05,,,,,,,,,,,,,,,,True,-38.0,22.0,5388.0,0.00429733,0.0011057,20.464443099520082,False
1591.0,2012-03-08 02:49:00.000,2012-03-08 02:53:00.000,240.0,720,,,,,0.28089146460820297,,,0.28089146460820297,,,,,4.613000540606057e-05,,,4.613000540606057e-05,,,,,,3840.0,,,,,,1.2957524780892674e-05,,,1.2957524780892674e-05,True,-15.0,29.0,5395.0,0.000753964,7.85e-06,1.0304352505992276,False
1593.0,2012-03-08 16:17:00.000,2012-03-08 16:23:00.000,360.0,110,,,,,0.5742897816382051,,,0.5742897816382051,,,,,4.613000540606057e-05,,,4.613000540606057e-05,,,,,,,,,,,,2.6491990731615746e-05,,,2.6491990731615746e-05,True,-161.0,98.0,5396.0,7.85e-05,0.021297299999999998,99.63276228258124,True
1601.0,2012-03-09 03:22:00.000,2012-03-09 03:53:00.000,1860.0,6300,,,,,0.8599845247573938,,,0.8599845247573938,,,,,4.613000540606057e-05,,,4.613000540606057e-05,,,,,,,,,,,,3.967109077618701e-05,,,3.967109077618701e-05,True,-769.0,841.0,5397.0,0.10701600000000001,7.86e-06,0.007344156714213072,False
1613.0,2012-03-10 07:31:00.000,2012-03-10 07:46:00.000,900.0,190,,,,,,,,0.0,,,,,4.613000540606057e-05,,,4.613000540606057e-05,,,,,,,,,,,,,,,,True,-86.0,147.0,5401.0,0.00460173,0.00542769,54.11768576846916,False
1614.0,2012-03-10 08:02:00.000,2012-03-10 08:05:00.000,180.0,200,,,,,,,,0.0,,,,,4.613000540606057e-05,,,4.613000540606057e-05,,,,,,,,,,,,,,,,True,-86.0,147.0,5401.0,0.00460173,0.00542769,54.11768576846916,False
1616.0,2012-03-10 14:43:00.000,2012-03-10 15:52:00.000,4140.0,800,,,,,,,,0.0,,,,,4.613000540606057e-05,,,4.613000540606057e-05,,,,,,,,,,,,,,,,True,-695.0,234.0,5402.0,0.0486704,7.86e-06,0.016146838444923872,False
1617.0,2012-03-10 17:15:00.000,2012-03-10 17:44:00.000,1740.0,8400,,,,,,5.8704353096843125,,5.8704353096843125,,,,,,3.391883122579505e-05,6.69012515572831e-05,7.500843000393252e-05,,,,,,,,,,,,,0.00019911830449113012,,0.0004403321360190697,True,-592.0,316.0,5403.0,0.07562460000000001,7.86e-06,0.01039236327894134,False
1624.0,2012-03-12 11:57:00.000,2012-03-12 12:09:00.000,720.0,160,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-104.0,74.0,5406.0,0.011485700000000001,7.87e-06,0.06847306798496897,False
1629.0,2012-03-14 15:08:00.000,2012-03-14 15:21:00.000,780.0,2800,0.5349476541662099,0.8961006793163833,1.646469407739346,1.5564481245438344,1.6849086096247738,1.064825483443251,0.10976318446603628,3.1948984310661195,6.151524818657586e-05,4.1272612482619785e-05,6.142185399464022e-05,5.03117116750218e-05,4.51251786823074e-05,3.0887792187665276e-05,6.465184075447421e-05,0.00013770136074377193,26520.0,24360.0,22860.0,8820.0,23100.0,,1320.0,3.2907437712860954e-05,3.698441608283743e-05,0.00010112920356880786,7.830756927917781e-05,7.603180207267605e-05,3.2890108248725344e-05,7.096391922802154e-06,0.00043994186139594666,True,-730.0,312.0,5410.0,0.0436457,7.88e-06,0.018051211378310783,False
1630.0,2012-03-15 01:27:00.000,2012-03-15 01:34:00.000,420.0,110,,,,0.5737091194885124,,0.2743112728009613,,0.6359157398350568,,,,4.999814094238294e-05,4.480951489919486e-05,3.081576505792327e-05,,7.387366309653718e-05,,,,2820.0,,,,,,,2.868438941611706e-05,,8.453111735374322e-06,,4.6977425122360174e-05,2,-9.0,5.0,5411.0,7.88e-06,0.00215183,99.63513619884151,True
1631.0,2012-03-15 07:23:00.000,2012-03-15 07:52:00.000,1740.0,1800,,,,,,,,0.0,,,,4.999814094238294e-05,4.480951489919486e-05,3.081576505792327e-05,,7.387366309653718e-05,,,,,,,,,,,,,,,,True,-311.0,224.0,5413.0,0.0402852,7.89e-06,0.019581521298068727,False
1633.0,2012-03-16 02:21:00.000,2012-03-16 02:31:00.000,600.0,120,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-60.0,196.0,5415.0,0.00552199,7.89e-06,0.14267940714807556,False
1634.0,2012-03-16 12:34:00.000,2012-03-16 12:40:00.000,360.0,110,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-2.0,2.0,5416.0,0.00020506299999999998,7.89e-06,3.705042896789433,False
1637.0,2012-03-17 20:32:00.000,2012-03-17 20:39:00.000,420.0,1300,1.3590042570108185,1.1407612994819711,1.124822998500029,,,,,2.100822622432441,5.880762910237535e-05,4.005231433742059e-05,6.0555606372266396e-05,,,,,9.343182855718367e-05,,,,,,,,7.99198182948414e-05,4.56901301508163e-05,6.811433873564016e-05,,,,,0.00019628369908816085,True,-123.0,243.0,5418.0,0.015842500000000002,7.89e-06,0.049777954990381935,False
1638.0,2012-03-18 02:28:00.000,2012-03-18 02:37:00.000,540.0,190,4.267983310872801,0.07454206945617825,2.2143316051312607,,,,,4.808794289579328,5.880762910237535e-05,4.005231433742059e-05,6.0555606372266396e-05,,,,,9.343182855718367e-05,,,,,,,,0.00025098997956093564,2.9855823972206896e-06,0.00013409019305799744,,,,,0.00044929444363073966,True,-120.0,122.0,5420.0,0.0158424,7.9e-06,0.0498413279243926,False
1640.0,2012-03-19 21:55:00.000,2012-03-19 22:04:00.000,540.0,350,,,,,,,,0.0,5.7860322461541123e-05,,6.031821855382683e-05,4.906788550821754e-05,4.394335458831241e-05,2.8926363180895958e-05,5.539313739670129e-05,0.00012340953919006976,,,,,,,,,,,,,,,,True,-76.0,44.0,5423.0,0.00724523,7.9e-06,0.10891849449823732,False
1644.0,2012-03-21 15:42:00.000,2012-03-21 15:50:00.000,480.0,110,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-38.0,43.0,5424.0,0.00408066,7.91e-06,0.19346617521529536,False
1647.0,2012-03-23 19:34:00.000,2012-03-23 19:40:00.000,360.0,1000,,,,,,0.5188484586776108,,0.5188484586776108,,,,,,3.2572503793441385e-05,,3.2572503793441385e-05,,,,4200.0,,,,,,,,,1.690019338849769e-05,,1.690019338849769e-05,True,-20.0,13.0,5426.0,7.92e-06,0.00344339,99.77052191776457,True
1648.0,2012-03-24 08:39:00.000,2012-03-24 09:01:00.000,1320.0,720,0.9683159140542976,,,,,,4.3023546688703975,4.40997634984154,5.412437652315324e-05,,,,,,6.316157426529874e-05,8.31795203021207e-05,6960.0,,,,,,,5.2409495125636094e-05,,,,,,0.0002717434939335124,0.0003668197173235165,True,-204.0,135.0,5427.0,0.0023225000000000003,0.0248024,91.43775645255835,True
1649.0,2012-03-25 00:15:00.000,2012-03-25 00:28:00.000,780.0,300,,,,,,,,0.0,,,,,,3.194976549517984e-05,,3.194976549517984e-05,,,,,,,,,,,,,,,,True,-129.0,86.0,5428.0,0.0126735,7.93e-06,0.06253238002338854,False
1650.0,2012-03-25 01:38:00.000,2012-03-25 01:57:00.000,1140.0,250,,,,,,0.9952602422189388,,0.9952602422189388,,,,,,3.194976549517984e-05,,3.194976549517984e-05,,,,,,,,,,,,,3.179833134557098e-05,,3.179833134557098e-05,True,-99.0,81.0,5429.0,0.0012207000000000001,0.019364799999999998,94.07009788443321,True
1654.0,2012-03-27 02:50:00.000,2012-03-27 03:08:00.000,1080.0,530,,,,,,,,0.0,,,5.943492093744378e-05,5.069176889567946e-05,4.699752995899568e-05,,,9.116431913232209e-05,,,,,,,,,,,,,,,,2,-120.0,40.0,5435.0,0.00503322,7.94e-06,0.1575034317498354,False
1655.0,2012-03-27 04:21:00.000,2012-03-27 04:30:00.000,540.0,170,,,0.2909910126538797,0.6184796247743458,0.6551031768426099,,,0.9467592027625745,,,5.943492093744378e-05,5.069176889567946e-05,4.699752995899568e-05,,,9.116431913232209e-05,,,,,,,,,,1.7295027830590042e-05,3.135182620574769e-05,3.07882311798938e-05,,,8.631065810211018e-05,True,-172.0,90.0,5437.0,0.00525643,7.94e-06,0.150825264941484,False
1656.0,2012-03-28 21:42:00.000,2012-03-28 21:58:00.000,960.0,140,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-29.0,12.0,5443.0,0.00255716,7.94e-06,0.30953958909984014,False
1657.0,2012-03-29 08:30:00.000,2012-03-29 09:53:00.000,4980.0,770,,,,,,,,0.0,,,,,,3.387965504468108e-05,6.697493760536115e-05,7.505646736416925e-05,,,,,,,,,,,,,,,,True,-26.0,67.0,5444.0,7.95e-06,0.00392662,99.79794488343072,True
1659.0,2012-03-29 12:36:00.000,2012-03-29 12:39:00.000,180.0,110,,,,,,,,0.0,,,,,,3.387965504468108e-05,6.697493760536115e-05,7.505646736416925e-05,,,,,,,,,,,,,,,,True,0.0,0.0,5445.0,7.95e-06,7.95e-06,50.0,False
1660.0,2012-03-29 13:12:00.000,2012-03-29 13:21:00.000,540.0,500,,,,,,0.15352893741472684,0.7043667407231915,0.7209047371606784,,,,,,3.387965504468108e-05,6.697493760536115e-05,7.505646736416925e-05,,,,1020.0,,,,,,,,,5.201507438987376e-06,4.717491851122734e-05,5.410856287737547e-05,True,0.0,0.0,5445.0,7.95e-06,7.95e-06,50.0,False
1664.0,2012-04-05 16:16:00.000,2012-04-05 16:24:00.000,480.0,310,,,1.6858725801247996,1.545930146265615,0.9346861580262118,,1.2178783410395226,2.7548016700170006,,,6.405180708194773e-05,5.326922958677945e-05,4.819580256783714e-05,3.2260262135726706e-05,6.233593740034847e-05,0.00011911999748587963,,,,,,,,,,0.00010798318526689912,8.235050788654659e-05,4.504794953512153e-05,,7.591758802827993e-05,0.0003281519680065221,True,-149.0,178.0,5454.0,0.00992144,7.98e-06,0.08036723192291191,False
1665.0,2012-04-05 20:49:00.000,2012-04-05 21:10:00.000,1260.0,150,,,,,,,,0.0,,,6.405180708194773e-05,5.326922958677945e-05,4.819580256783714e-05,3.2260262135726706e-05,6.233593740034847e-05,0.00011911999748587963,,,,,,,,,,,,,,,,True,-419.0,405.0,5455.0,0.0388999,7.98e-06,0.02050998409576672,False
1668.0,2012-04-09 01:11:00.000,2012-04-09 01:22:00.000,660.0,260,,,,,,,,0.0,5.573341210644382e-05,3.990582627011463e-05,,,,2.963454668739966e-05,,7.467860840089977e-05,,,,,,,,,,,,,,,,True,-86.0,109.0,5459.0,8e-05,0.0119695,99.33607203618408,True
1670.0,2012-04-15 00:57:00.000,2012-04-15 01:40:00.000,2580.0,270,,,,,,,,0.0,,,,5.099800303772402e-05,4.535138335389396e-05,3.002927830190553e-05,,7.456072586342527e-05,,,,,,,,,,,,,,,,True,-29.0,20.0,5468.0,8.02e-06,0.00458984,99.82557102652103,True
1673.0,2012-04-16 17:24:00.000,2012-04-16 17:45:00.000,1260.0,1700,,,,,0.21406916198784293,,,0.21406916198784293,,,6.408547051250935e-05,5.312939538271166e-05,4.732476008939557e-05,,,9.575653033637475e-05,,,,,,1920.0,,,,,,1.0130771733612624e-05,,,2.04985202039712e-05,True,-113.0,94.0,5478.0,0.000304951,0.0175508,98.29214128266013,True
1675.0,2012-04-18 02:59:00.000,2012-04-18 03:07:00.000,480.0,310,,,,,,,,0.0,,4.367935010426057e-05,6.65706805496787e-05,,,,,7.962123544870387e-05,,,,,,,,,,,,,,,,True,-21.0,30.0,5484.0,0.00287765,8.04e-06,0.2786162061759926,False
1678.0,2012-04-18 12:32:00.000,2012-04-18 12:39:00.000,420.0,890,,,,,,,,0.0,,4.367935010426057e-05,6.65706805496787e-05,,,,,7.962123544870387e-05,,,,,,,,,,,,,,,,True,-50.0,102.0,5486.0,0.00529611,8.04e-06,0.15157942365883317,False
1683.0,2012-04-19 02:54:00.000,2012-04-19 03:01:00.000,420.0,290,,,,,,,,0.0,,4.367935010426057e-05,6.65706805496787e-05,,,,,7.962123544870387e-05,,,,,,,,,,,,,,,,True,-72.0,156.0,5489.0,0.00369968,8.04e-06,0.21684485344092863,False
1685.0,2012-04-19 11:05:00.000,2012-04-19 11:26:00.000,1260.0,700,,,,,,,,0.0,,4.367935010426057e-05,6.65706805496787e-05,,,,,7.962123544870387e-05,,,,,,,,,,,,,,,,True,-114.0,72.0,5493.0,0.028100999999999998,0.0006916689999999999,2.402239959067358,False
1688.0,2012-04-20 14:49:00.000,2012-04-20 15:01:00.000,720.0,160,,,,,,,,0.0,,,,,,,7.581755198771134e-05,7.581755198771134e-05,,,,,,,,,,,,,,,,True,-110.0,40.0,5498.0,0.0115191,8.04e-06,0.0697484371665478,False
1692.0,2012-04-20 20:44:00.000,2012-04-20 20:48:00.000,240.0,160,,,,,,,,0.0,,,,,,,7.581755198771134e-05,7.581755198771134e-05,,,,,,,,,,,,,,,,True,-16.0,14.0,5499.0,0.00153652,8.04e-06,0.5205365929455638,False
1694.0,2012-04-21 01:27:00.000,2012-04-21 01:32:00.000,300.0,240,,,,,,,,0.0,,,,,,,7.581755198771134e-05,7.581755198771134e-05,,,,,,,,,,,,,,,,True,-1.0,3.0,5500.0,0.000249551,8.05e-06,3.124987868835913,False
1699.0,2012-04-22 13:59:00.000,2012-04-22 14:05:00.000,360.0,180,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-79.0,84.0,5504.0,8.05e-06,0.010862899999999998,99.9259494340421,True
1702.0,2012-04-22 20:52:00.000,2012-04-22 20:56:00.000,240.0,190,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-11.0,8.0,5505.0,0.0008616730000000001,8.05e-06,0.9255820531364582,False
1703.0,2012-04-22 21:05:00.000,2012-04-22 21:10:00.000,300.0,170,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-11.0,8.0,5505.0,0.0008616730000000001,8.05e-06,0.9255820531364582,False
1705.0,2012-04-23 01:58:00.000,2012-04-23 02:01:00.000,180.0,200,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-3.0,6.0,5506.0,0.000257925,8.06e-06,3.03024606650751,False
1707.0,2012-04-23 17:38:00.000,2012-04-23 17:51:00.000,780.0,200,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-131.0,46.0,5510.0,0.0226612,8.06e-06,0.0355547556470745,False
1709.0,2012-04-24 07:38:00.000,2012-04-24 07:45:00.000,420.0,370,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-106.0,106.0,5511.0,0.027509500000000003,0.010923100000000002,28.421444294687326,False
1710.0,2012-04-24 11:39:00.000,2012-04-24 11:51:00.000,720.0,110,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-13.0,42.0,5512.0,0.00298385,8.06e-06,0.2693931301409468,False
1721.0,2012-04-27 08:15:00.000,2012-04-27 08:24:00.000,540.0,1000,,,,,,,,0.0,,,,,,3.7348433882774167e-05,7.93499784776941e-05,8.770019725124037e-05,,,,,,,,,,,,,,,,True,-150.0,264.0,5513.0,0.0116073,8.08e-06,0.06956294154818869,False
1723.0,2012-04-27 13:18:00.000,2012-04-27 13:22:00.000,240.0,200,,,,,,0.10542763474207684,1.162199097476929,1.1669711771691267,,,,,,3.7348433882774167e-05,7.93499784776941e-05,8.770019725124037e-05,,,,2400.0,,,,,,,,,3.937557045581721e-06,9.222047337158982e-05,0.00010234360242424458,True,-310.0,49.0,5514.0,0.015972399999999998,8.08e-06,0.050561685256012345,False
1731.0,2012-04-28 20:10:00.000,2012-04-28 20:13:00.000,180.0,110,,,,,,,7.816598462930544,7.816598462930544,,,,,,3.7348433882774167e-05,7.93499784776941e-05,8.770019725124037e-05,,,,,,,,,,,,,,0.0006202469198023153,0.000685517227032751,True,-24.0,37.0,5521.0,0.00415977,8.08e-06,0.1938649423563708,False
1732.0,2012-04-28 21:48:00.000,2012-04-28 22:14:00.000,1560.0,110,,,,,,,9.545764707188738,9.545764707188738,,,,,,3.7348433882774167e-05,7.93499784776941e-05,8.770019725124037e-05,,,,,,,,,,,,,,0.0007574562240685582,0.0008371654477343811,True,-69.0,163.0,5522.0,0.0165701,8.08e-06,0.0487387638450059,False
1734.0,2012-04-29 13:58:00.000,2012-04-29 14:08:00.000,600.0,100,,,,,,,,0.0,6.307944810638826e-05,4.47683402550562e-05,6.66049454594031e-05,5.421911555458792e-05,,,6.732322556975608e-05,0.00013375936982091045,,,,,,,,,,,,,,,,True,-64.0,61.0,5524.0,8.08e-06,0.011526,99.92994673177226,True
1739.0,2012-04-30 06:56:00.000,2012-04-30 07:38:00.000,2520.0,390,,,,,,,,0.0,,,6.66116660189194e-05,5.404542753240094e-05,4.774462771213924e-05,3.243243675872993e-05,6.716047937516123e-05,0.0001232881369246746,,,,,,,,,,,,,,,,True,-255.0,48.0,5526.0,7.28e-05,0.0241025,99.69886619814439,True
1743.0,2012-04-30 14:30:00.000,2012-04-30 14:36:00.000,360.0,120,,,1.7127822689052064,1.1396376080447546,0.8423847407864113,0.11159313503048553,,2.2258620931319526,,,6.66116660189194e-05,5.404542753240094e-05,4.774462771213924e-05,3.243243675872993e-05,6.716047937516123e-05,0.0001232881369246746,,,,1920.0,,,,,,0.0001140912804594406,6.159220175878153e-05,4.0219345839234125e-05,3.6192372945846314e-06,,0.000274422390513495,True,-22.0,43.0,5528.0,8.09e-06,0.00336352,99.7600552851605,True
1744.0,2012-05-01 04:35:00.000,2012-05-01 04:43:00.000,480.0,390,,,,,,,,0.0,,,,,,,7.102795886263873e-05,7.102795886263873e-05,,,,,,,,,,,,,,,,2,-206.0,57.0,5530.0,0.031112400000000002,8.09e-06,0.02599573464299566,False
1748.0,2012-05-02 11:32:00.000,2012-05-02 11:39:00.000,420.0,320,,,,1.2828273921122992,1.7999853714560956,,,2.210337860013618,,,,5.337162898892226e-05,4.7857859802509964e-05,,,7.16861599320808e-05,,,,,,,,,,,6.846658762864433e-05,8.614344755371465e-05,,,0.00015845063333686944,True,-149.0,136.0,5534.0,8.1e-06,0.0155766,99.94802594852644,True
1749.0,2012-05-02 17:55:00.000,2012-05-02 18:05:00.000,600.0,220,,,,,,,,0.0,,,,5.337162898892226e-05,4.7857859802509964e-05,,,7.16861599320808e-05,,,,,,,,,,,,,,,,True,-335.0,40.0,5535.0,0.016987099999999998,8.09e-06,0.0476017037761861,False
1751.0,2012-05-02 20:38:00.000,2012-05-02 20:50:00.000,720.0,190,,,,3.038947921420286,3.8482308965507532,,,4.903476878937281,,,,5.337162898892226e-05,4.7857859802509964e-05,,,7.16861599320808e-05,,,,,,,,,,,0.0001621936009787,0.00018416809473481316,,,0.00035151142776675826,True,-149.0,42.0,5536.0,8.09e-06,0.00942182,99.91420914939802,True
1760.0,2012-05-04 23:50:00.000,2012-05-04 23:56:00.000,360.0,190,,,,,,,,0.0,,,,,,3.1761713520002864e-05,6.695887714158744e-05,7.411003760482741e-05,,,,,,,,,,,,,,,,True,-62.0,188.0,5542.0,0.00151581,8.11e-06,0.5321801669378969,False
1766.0,2012-05-05 09:30:00.000,2012-05-05 09:35:00.000,300.0,680,,,,,,,,0.0,,,,,,3.1761713520002864e-05,6.695887714158744e-05,7.411003760482741e-05,,,,,,,,,,,,,,,,True,-58.0,30.0,5545.0,8.11e-06,0.00415994,99.80542459903312,True
1771.0,2012-05-05 17:17:00.000,2012-05-05 17:21:00.000,240.0,280,,,,,,,,0.0,,,,,,3.1761713520002864e-05,6.695887714158744e-05,7.411003760482741e-05,,,,,,,,,,,,,,,,True,-105.0,81.0,5546.0,0.00548738,8.11e-06,0.14757555741162298,False
1783.0,2012-05-06 04:31:00.000,2012-05-06 04:36:00.000,300.0,390,,,,,,,,0.0,,,,,,3.1761713520002864e-05,6.695887714158744e-05,7.411003760482741e-05,,,,,,,,,,,,,,,,True,-142.0,27.0,5548.0,0.00705882,8.11e-06,0.11475987451411009,False
1795.0,2012-05-06 22:27:00.000,2012-05-06 22:31:00.000,240.0,110,,,,,,,,0.0,,,,,,3.1761713520002864e-05,6.695887714158744e-05,7.411003760482741e-05,,,,,,,,,,,,,,,,True,-112.0,58.0,5549.0,0.00886672,8.11e-06,0.0913820321065305,False
1797.0,2012-05-07 00:33:00.000,2012-05-07 00:36:00.000,180.0,130,,,,,,,,0.0,,,,,,3.1761713520002864e-05,6.695887714158744e-05,7.411003760482741e-05,,,,,,,,,,,,,,,,True,-463.0,154.0,5550.0,0.0446047,8.11e-06,0.018178635239519774,False
1802.0,2012-05-07 06:09:00.000,2012-05-07 06:20:00.000,660.0,130,,,,,,,,0.0,,,,,,3.1761713520002864e-05,6.695887714158744e-05,7.411003760482741e-05,,,,,,,,,,,,,,,,True,-15.0,13.0,5551.0,0.000625041,8.12e-06,1.2824542257024674,False
1803.0,2012-05-07 06:45:00.000,2012-05-07 07:03:00.000,1080.0,400,,,,,,,,0.0,,,,,,3.1761713520002864e-05,6.695887714158744e-05,7.411003760482741e-05,,,,,,,,,,,,,,,,True,-15.0,13.0,5551.0,0.000625041,8.12e-06,1.2824542257024674,False
1804.0,2012-05-07 08:26:00.000,2012-05-07 08:30:00.000,240.0,140,,,,,,,,0.0,,,,,,3.1761713520002864e-05,6.695887714158744e-05,7.411003760482741e-05,,,,,,,,,,,,,,,,True,-50.0,61.0,5553.0,0.00930976,8.12e-06,0.08714428603931365,False
1809.0,2012-05-07 17:20:00.000,2012-05-07 17:26:00.000,360.0,740,,,,,,,,0.0,,,,,,3.1761713520002864e-05,6.695887714158744e-05,7.411003760482741e-05,,,,,,,,,,,,,,,,True,-5.0,6.0,5555.0,0.00040564,8.11e-06,1.96012084592145,False
1811.0,2012-05-08 09:21:00.000,2012-05-08 09:28:00.000,420.0,170,,,,,,,,0.0,,,,5.360005767821955e-05,,3.2471803327401475e-05,,6.266884548515238e-05,,,,,,,,,,,,,,,,True,-410.0,436.0,5557.0,0.0348093,8.12e-06,0.02332165910053071,False
1813.0,2012-05-08 13:02:00.000,2012-05-08 13:08:00.000,360.0,1400,,,,1.2555419074534724,,3.0643552554184392,,3.3115945725258267,,,,5.360005767821955e-05,,3.2471803327401475e-05,,6.266884548515238e-05,,,,,,,,,,,6.729711865692791e-05,,9.950514117923667e-05,,0.00020753380857509027,True,-46.0,49.0,5558.0,0.00299547,8.12e-06,0.2703431560232921,False
1817.0,2012-05-09 12:21:00.000,2012-05-09 12:32:00.000,660.0,4700,,,,,,,,0.0,6.029764578367273e-05,,,,,3.17846631029776e-05,6.389200279954821e-05,9.342515141738078e-05,,,,,,,,,,,,,,,,True,-165.0,115.0,5560.0,0.0134935,8.12e-06,0.060140931236399776,False
1818.0,2012-05-09 14:02:00.000,2012-05-09 14:08:00.000,360.0,1800,,,,,,,,0.0,6.029764578367273e-05,,,,,3.17846631029776e-05,6.389200279954821e-05,9.342515141738078e-05,,,,,,,,,,,,,,,,True,-67.0,90.0,5561.0,0.00468626,8.12e-06,0.17297278873887498,False
1822.0,2012-05-09 20:45:00.000,2012-05-09 20:52:00.000,420.0,910,,,,,,,,0.0,6.029764578367273e-05,,,,,3.17846631029776e-05,6.389200279954821e-05,9.342515141738078e-05,,,,,,,,,,,,,,,,True,-213.0,170.0,5562.0,0.0263731,0.00011371200000000001,0.4293155401261579,False
1823.0,2012-05-09 21:01:00.000,2012-05-09 21:05:00.000,240.0,4100,,,,,,,,0.0,6.029764578367273e-05,,,,,3.17846631029776e-05,6.389200279954821e-05,9.342515141738078e-05,,,,,,,,,,,,,,,,True,-213.0,170.0,5562.0,0.0263731,0.00011371200000000001,0.4293155401261579,False
1824.0,2012-05-09 22:28:00.000,2012-05-09 22:32:00.000,240.0,120,,,,,,,,0.0,6.029764578367273e-05,,,,,3.17846631029776e-05,6.389200279954821e-05,9.342515141738078e-05,,,,,,,,,,,,,,,,True,-12.0,14.0,5563.0,0.000779892,8.12e-06,1.0304411607945057,False
1827.0,2012-05-10 00:10:00.000,2012-05-10 00:14:00.000,240.0,140,,,,,,,,0.0,6.029764578367273e-05,,,,,3.17846631029776e-05,6.389200279954821e-05,9.342515141738078e-05,,,,,,,,,,,,,,,,True,-172.0,114.0,5564.0,0.0102455,8.12e-06,0.0791915440595614,False
1831.0,2012-05-10 04:11:00.000,2012-05-10 04:18:00.000,420.0,5700,,,,,,,,0.0,6.029764578367273e-05,,,,,3.17846631029776e-05,6.389200279954821e-05,9.342515141738078e-05,,,,,,,,,,,,,,,,True,-86.0,136.0,5565.0,0.0056736,8.13e-06,0.1430902207602262,False
1832.0,2012-05-10 05:04:00.000,2012-05-10 05:10:00.000,360.0,790,,,,,,,,0.0,6.029764578367273e-05,,,,,3.17846631029776e-05,6.389200279954821e-05,9.342515141738078e-05,,,,,,,,,,,,,,,,True,-6.0,8.0,5566.0,0.0006421819999999999,8.13e-06,1.2501691495774339,False
1833.0,2012-05-10 05:17:00.000,2012-05-10 05:22:00.000,300.0,830,,,,,,,,0.0,6.029764578367273e-05,,,,,3.17846631029776e-05,6.389200279954821e-05,9.342515141738078e-05,,,,,,,,,,,,,,,,True,-6.0,8.0,5566.0,0.0006421819999999999,8.13e-06,1.2501691495774339,False
