Year,Month,Day,Intensity,Start,Peak Time,End,Event #,Max Drop,Lat,Lon,dist.R,AR#,Count,Flare
Year,Month,Day,intensity,start, peak,end,event #,max_drop,lat,lon,dist.R,AR#,count,flare
2015,10,15,-130,10:34,10:36,11:08,8735,226,-23,54,0.88,,26,C1
2015,10,14,-104,11:32,11:32,11:58,8734,99,-21,2,0.46,AR 2432,22,
2015,10, 3,-47,18:08,18:08,18:36,8733,69,,,1.11,,23,C1
2015,10, 2,-170,3:20,3:28,4:08,8732,74,,,1.08,,33,
2015,10, 1,-124,6:34,6:48,7:24,8730,81,,,1.09,,34,B4
2015,9,30,-76,19:32,19:32,19:56,8729,41,,,1.09,,21,
2015,9,30,-26,11:28,11:28,11:54,8728,16,,,,AR 2427,22,M1
2015,9,30,-23,10:08,10:08,10:32,8727,111,,,,AR 2427,21,C1
2015,9,30,-39,5:36,5:36,6:00,8726,56,8,55,0.83,AR 2420,21,C1
2015,9,29,-151,19:34,19:34,20:08,8725,232,-9,50,0.8,AR 2422,26,C5
2015,9,29,-76,11:06,11:24,11:54,8724,18,,,1.13,,33,C4
2015,9,29,-93,10:14,10:18,10:44,8723,96,22,-36,0.62,AR 2427,24,C2
2015,9,29,-57,5:16,5:18,5:52,8721,86,,,1.07,,27,M1
2015,9,28,-4,16:56,16:56,17:20,8720,8,,,,AR 2426,21,C1
2015,9,28,-2,15:08,15:10,15:46,8719,4,,,,AR 2426,28,M3
2015,9,28,-145,13:28,14:00,14:24,8718,7,-22,25,0.62,AR 2422,37,C6
2015,9,28,-54,11:46,12:02,12:26,8717,18,-24,25,0.65,AR 2422,29,C4
2015,9,28,-202,7:04,7:04,7:56,8716,116,-15,12,0.43,AR 2422,35,B7
2015,9,28,-87,3:58,4:04,4:36,8715,87,,,1,,28,M1
2015,9, 6,-76,7:58,7:58,8:24,8714,88,20,-44,0.71,AR 2411,18,
2015,9, 4,-340,17:50,18:10,19:02,8713,77,-13,-6,0.37,AR 2410,45,
2015,9, 2,-48,11:48,11:48,12:12,8712,109,10,-51,0.78,AR 2409,21,
2015,9,27,-150,19:04,19:10,19:46,8711,44,-20,-4,0.47,AR 2422,30,C2
2015,9,27,-75,15:46,15:48,16:14,8710,54,-26,12,0.57,AR 2422,23,C3
2015,8,31,-35,11:50,11:50,12:14,8709,26,,,1.09,,21,
2015,9,27,-105,14:26,14:26,15:02,8708,145,-29,9,0.61,AR 2422,27,B4
2015,9,27,-15,13:16,13:16,13:40,8707,8,-25,11,0.55,AR 2422,21,C1
2015,9,27,-86,10:44,10:52,11:22,8706,76,-26,7,0.56,AR 2422,28,C8
2015,8,30,-87,13:46,13:48,14:16,8705,92,-28,-19,0.65,AR 2405,24,
2015,9,26,-249,13:20,13:44,14:18,8704,179,-24,-12,0.55,AR 2422,38,
2015,9,26,-24,6:22,6:22,6:46,8703,73,-28,-12,0.61,AR 2422,21,
2015,9,26,-16,2:30,2:30,2:54,8702,16,-27,-10,0.59,AR 2422,21,
2015,9,25,-6,18:22,18:22,18:48,8701,16,,,,AR 2420,22,
2015,9,25,-169,14:58,16:04,16:32,8700,34,-23,-29,0.67,AR 2422,56,
2014,6,30,-41,19:38,19:40,20:06,8699,72,15,37,0.62,AR 2096,23,
2015,9,25,-54,4:42,4:42,5:06,8698,31,-19,-29,0.63,AR 2422,21,
2015,9,25,-216,3:14,3:20,4:02,8697,58,-23,-40,0.77,AR 2422,33,
2014,6,30,-19,10:30,10:30,10:58,8696,36,,,,AR 2105,23,
2015,9,25,-53,0:50,0:52,1:16,8695,37,14,-1,0.12,AR 2421,22,
2015,9,24,-29,23:56,23:56,0:20,8694,39,,,,AR 2421,21,C3
2014,6,30,-112,7:12,7:24,7:52,8693,116,10,-27,0.47,AR 2100,29,C1
2015,8,26,-217,19:44,19:48,21:06,8692,106,-4,52,0.81,AR 2403,49,B5
2015,9,24,-210,6:34,6:34,7:06,8691,92,-17,-41,0.74,AR 2422,25,
2015,9,23,-70,22:40,22:40,23:06,8690,50,-25,-43,0.81,AR 2422,22,B5
2014,6,29,-303,4:48,4:54,5:28,8689,517,14,12,0.29,AR 2096,29,B6
2015,8,25,-134,23:48,23:54,0:26,8688,208,-26,42,0.8,AR 2403,28,C2
2015,9,23,-66,19:12,19:14,19:40,8687,90,-24,-44,0.81,AR 2422,23,C1
2015,8,25,-18,15:48,15:48,16:12,8686,26,-10,8,0.32,AR 2403,21,
2015,8,25,-54,10:58,11:00,11:24,8685,41,-14,12,0.41,AR 2403,22,B9
2014,6,28,-120,8:32,8:34,9:08,8684,100,11,-5,0.17,AR 2097,27,
2015,8,25,-13,2:54,2:56,3:22,8683,18,-8,1,0.26,AR 2403,23,C2
2014,6,27,-230,20:40,20:50,21:28,8681,235,15,-8,0.25,AR 2097,32,B5
2015,8,24,-32,21:58,22:00,22:42,8680,62,-10,0,0.29,AR 2403,31,B5
2015,8,24,-19,17:56,17:56,18:30,8679,27,-8,-4,0.27,AR 2403,26,C5
2015,8,24,-5,15:32,15:32,15:56,8678,4,,,,AR 2403,21,C2
2015,8,24,-33,12:12,12:18,12:44,8677,115,-8,-4,0.26,AR 2403,25,B8
2015,8,24,-42,10:28,10:28,10:54,8676,148,-11,-3,0.31,AR 2403,22,B7
2014,6,26,-302,21:16,21:28,22:14,8675,97,,,1.13,,38,
2015,8,24,-6,6:28,6:30,6:56,8674,14,-6,-10,0.28,AR 2403,23,C1
2015,9,20,-438,17:46,18:12,18:44,8673,252,-25,59,0.92,AR 2415,38,M2
2014,6,26,-124,9:22,9:26,10:08,8672,119,17,-31,0.56,AR 2097,32,C2
2015,8,23,-211,18:56,19:14,19:42,8671,42,-24,-2,0.52,AR 2403,32,C2
2015,9,20,-16,5:10,5:10,5:38,8670,19,,,,AR 2419,23,M1
2014,6,25,-61,19:06,19:08,19:34,8669,58,,,1.08,,23,
2015,8,23,-39,4:28,4:28,4:58,8668,104,8,-41,0.66,,24,B7
2014,6,25,-124,10:38,10:44,11:12,8667,161,16,-44,0.72,AR 2097,26,
2015,8,22,-57,8:46,8:46,9:10,8666,34,0,-12,0.24,AR 2404,21,
2015,8,22,-829,6:48,6:58,8:12,8665,303,-15,-8,0.4,AR 2403,51,M1
2015,8,21,-159,20:24,20:24,20:58,8664,73,-13,-34,0.64,AR 2403,26,M1
2014,6,24,-59,0:32,0:34,1:00,8663,39,,,1.11,,23,C3
2015,9,17,-9,12:56,12:56,13:22,8662,5,,,,AR 2415,22,
2015,8,21,"-1,037",9:44,9:48,10:48,8661,599,-23,-29,0.67,AR 2403,41,M1
2014,6,23,-86,11:50,12:16,12:48,8660,107,-20,-3,0.38,AR 2094,38,
2015,9,16,-17,19:30,19:30,19:54,8659,20,,,,AR 2415,21,C3
2014,6,22,-42,13:22,13:22,13:48,8658,60,-6,7,0.19,AR 2093,22,B9
2015,9,16,-64,9:38,9:40,10:08,8657,38,,,1.05,,24,B6
2015,8,20,-458,5:20,5:20,6:06,8656,354,-20,-43,0.78,AR 2403,32,C4
2015,9,16,-63,5:40,5:40,6:08,8655,121,,,1.14,,23,B8
2014,6,22,-149,0:40,0:50,1:30,8654,100,,,1.08,,34,B5
2015,8,19,-256,14:02,14:18,14:46,8653,231,-22,-48,0.83,AR 2403,31,
2014,6,21,-127,19:36,19:38,20:04,8652,58,-9,9,0.24,AR 2093,23,B7
2014,6,20,-87,18:34,18:34,19:12,8651,54,-37,67,0.97,AR 2087,28,C1
2014,6,20,-171,16:56,17:04,17:34,8650,20,-13,-13,0.34,AR 2093,28,B9
2014,6,20,-221,11:04,11:18,12:06,8649,146,-8,-19,0.36,AR 2093,40,C5
2014,12,31,-24,4:52,4:52,5:26,8648,39,,,,AR 2251,26,
2014,12,30,-3,22:28,22:32,23:00,8647,6,,,,AR 2251,25,
2014,6,19,-96,17:08,17:12,17:58,8646,75,-2,-14,0.25,AR 2093,34,
2014,12,30,-77,10:20,10:28,10:44,8645,59,-15,-28,0.51,AR 2251,21,
2014,12,30,-203,6:42,6:44,7:46,8644,100,-7,-32,0.54,AR 2251,41,C3
2015,9,11,-49,12:34,12:36,13:02,8643,42,24,14,0.38,AR 2411,23,
2014,6,18,-95,16:26,16:28,17:06,8642,133,-24,49,0.81,AR 2087,29,C1
2015,8,15,-357,12:12,12:36,13:12,8641,281,19,40,0.66,AR 2400,39,C2
2015,8,15,-87,11:44,11:44,12:08,8640,35,22,35,0.61,AR 2400,21,
2014,12,29,-23,12:36,12:36,13:00,8639,6,-22,-9,0.36,AR 2248,21,
2014,6,18,-50,6:12,6:14,6:40,8638,146,-14,-45,0.74,AR 2093,23,C2
2014,6,18,-514,3:22,3:32,4:22,8637,255,-26,20,0.56,AR 2087,39,C4
2014,12,29,-73,2:26,2:26,2:52,8636,100,1,4,0.1,AR 2246,22,
2015,8,14,-83,17:46,17:58,18:26,8635,42,-47,32,0.88,,29,
2014,12,29,-9,1:30,1:30,1:54,8634,16,-9,-47,0.74,AR 2251,21,
2014,12,28,-88,22:50,22:56,23:24,8633,48,-8,-41,0.67,AR 2251,26,
2014,12,28,-54,21:10,21:24,21:48,8632,29,-10,-57,0.85,AR 2251,28,
2014,6,17,-384,5:08,5:14,6:24,8631,236,-28,8,0.52,AR 2087,47,C5
2014,12,28,-49,11:04,11:10,11:28,8630,49,-22,8,0.36,AR 2247,21,
2015,8,13,-154,10:44,10:46,11:26,8629,36,19,-22,0.42,AR 2400,30,
2014,12,28,-46,1:18,1:20,1:48,8628,58,-22,3,0.35,AR 2247,24,
2015,8,12,-83,18:24,18:28,19:00,8627,43,-23,-28,0.66,,27,
2014,6,15,-758,23:56,0:14,1:02,8626,566,-29,-17,0.56,AR 2092,42,C8
2014,12,27,-1,11:04,11:10,11:34,8625,4,,,,AR 2245,24,
2015,8,12,-263,14:08,14:26,15:06,8624,68,-20,31,0.66,AR 2399,38,
2014,6,15,-43,17:20,17:20,17:44,8623,52,,,1.11,,21,C2
2015,8,12,-34,10:36,10:36,11:02,8622,103,,,1.11,,22,
2014,12,27,-28,3:38,3:40,4:28,8621,18,-25,-53,0.83,AR 2248,34,
2014,6,15,-154,15:42,15:46,16:20,8620,103,-31,-28,0.67,AR 2092,28,C2
2014,12,27,-7,3:10,3:10,3:34,8619,14,-15,51,0.8,AR 2249,21,
2014,12,27,-3,2:34,2:34,3:02,8618,3,-6,53,0.81,AR 2249,23,M2
2014,12,27,-2,1:52,1:52,2:26,8617,4,,,,AR 2245,26,
2014,6,15,-496,12:00,12:56,15:16,8616,83,,,1.05,,107,
2014,6,15,-243,9:16,9:54,10:20,8615,104,-25,-24,0.58,AR 2092,41,
2014,6,15,-93,8:38,8:38,9:06,8614,127,-29,-15,0.55,AR 2087,23,C5
2014,6,15,-92,5:02,5:04,5:50,8613,93,,,1.12,,33,B7
2014,12,25,-19,23:54,23:54,0:18,8612,28,,,1.12,,21,
2013,12,31,-576,22:00,22:06,23:48,8611,459,-18,40,0.67,AR 1936,63,M5
2014,12,25,-102,22:48,22:52,23:16,8610,85,13,53,0.83,,23,
2014,6,14,-81,20:26,20:26,20:54,8609,137,-35,-13,0.62,AR 2087,23,
2014,6,14,-264,19:34,19:40,20:22,8608,344,,,1.11,,33,M2
2013,12,31,-71,10:30,10:36,11:02,8607,51,,,1.13,,25,
2014,12,25,-35,11:50,11:50,12:20,8606,11,,,1.16,,24,C2
2014,6,14,-44,18:02,18:02,18:28,8605,87,-30,-30,0.68,AR 2087,22,C2
2013,12,31,-347,6:38,6:42,8:06,8604,15,-22,35,0.64,AR 1936,53,
2013,12,31,-9,5:40,5:42,6:06,8603,29,,,,AR 1937,22,B7
2014,12,25,-56,2:20,2:24,2:50,8602,46,,,1.14,,24,
2015,8, 9,-46,11:10,11:18,11:46,8601,69,,,1.08,,27,
2013,12,30,-85,22:12,22:14,22:38,8600,52,-12,2,0.16,AR 1937,22,
2014,12,24,-11,13:38,13:38,14:02,8599,37,5,-33,0.56,AR 2245,21,
2013,12,30,-260,20:16,20:28,21:08,8598,147,-19,-6,0.3,AR 1937,34,
2014,6,13,-163,7:58,8:04,8:40,8597,138,-32,-36,0.74,AR 2087,30,M3
2013,12,30,-109,11:30,11:34,12:06,8596,101,-16,-10,0.29,AR 1937,27,
2014,12,24,-229,2:40,2:48,3:14,8595,752,,,1,,26,C2
2014,6,13,-25,4:02,4:02,4:26,8594,9,-26,75,0.98,AR 2085,21,C6
2014,6,13,-13,3:08,3:08,3:32,8593,21,-23,-46,0.78,AR 2087,21,
2014,12,23,-9,22:56,22:56,23:20,8592,17,,,,AR 2244,21,C3
2015,8, 7,-235,23:46,0:08,1:04,8590,92,-28,-52,0.88,,48,
2014,12,23,-98,18:04,18:06,18:32,8589,53,10,29,0.52,,23,
2013,12,29,-42,19:42,19:42,20:06,8588,24,-22,6,0.35,AR 1936,21,C4
2015,8, 7,-92,20:12,20:12,20:52,8587,32,,,1.09,,29,C6
2013,12,29,-20,15:00,15:00,15:24,8586,14,,,,AR 1936,21,C4
2014,6,12,-607,20:24,22:06,23:36,8585,18,-27,64,0.93,AR 2085,104,M3
2013,12,29,-95,11:56,11:56,12:32,8584,158,-21,3,0.32,AR 1936,27,C1
2014,6,12,-73,18:18,18:18,18:48,8583,90,-32,-56,0.89,AR 2087,24,C5
2014,6,12,-50,17:36,17:40,18:12,8582,64,-38,73,0.98,AR 2085,27,C4
2013,12,29,-285,7:44,8:06,8:46,8581,225,-16,-67,0.93,AR 1938,40,M2
2014,6,12,-23,16:10,16:10,16:36,8580,21,,,,AR 2089,22,C4
2013,12,29,-235,4:00,4:10,4:52,8579,97,-20,-57,0.86,AR 1938,35,
2014,6,12,-211,9:42,10:32,11:04,8578,140,-32,-58,0.91,AR 2087,50,M2
2015,6,28,-104,20:20,20:22,20:54,8577,30,,,1.09,,26,
2013,12,29,-361,1:50,2:34,3:12,8576,106,-13,-59,0.87,AR 1938,50,
2014,6,12,-174,4:58,5:00,5:50,8575,147,-32,-61,0.92,AR 2087,35,C3
2014,12,22,-177,0:18,0:24,1:38,8574,110,-35,60,0.92,AR 2242,49,
2013,12,28,-554,17:26,17:28,18:50,8573,187,,,1.08,,51,
2014,6,11,-71,21:10,21:12,21:42,8572,67,-32,-58,0.91,AR 2087,25,M2
2013,12,28,-54,12:48,12:58,13:44,8570,91,-25,-17,0.46,AR 1936,37,C2
2014,6,11,-28,18:20,18:20,18:46,8569,45,18,42,0.71,AR 2082,22,C3
2014,12,21,-47,13:32,13:34,14:18,8568,32,-22,35,0.64,AR 2241,32,
2014,12,21,-205,11:54,12:12,13:00,8567,58,-21,28,0.55,AR 2241,42,C9
2014,12,21,-113,11:22,11:22,11:46,8566,49,3,-38,0.62,AR 2244,21,
2014,6,11,-100,9:14,9:16,10:00,8565,42,-34,-65,0.95,AR 2087,32,M4
2015,8, 4,-13,16:18,16:18,16:42,8564,37,,,,AR 2394,21,
2014,6,11,-31,8:12,8:12,8:40,8563,40,,,,,23,M1
2014,6,11,-72,7:08,7:18,7:50,8562,78,-17,38,0.66,AR 2085,30,B6
2014,12,21,-224,1:54,2:06,2:52,8561,119,,,1.13,,38,
2014,6,11,-19,5:40,5:42,6:08,8560,30,-14,44,0.73,AR 2080,23,M2
2013,12,27,-1,12:20,12:20,12:44,8559,2,,,,AR 1935,21,C2
2014,12,21,-42,0:50,0:50,1:16,8558,22,,,1.14,,22,C2
2014,6,11,-9,1:34,1:34,2:02,8557,33,,,,,23,C2
2014,12,20,-23,21:16,21:28,21:52,8556,4,-14,22,0.42,AR 2241,27,C1
2014,6,11,-58,0:24,0:24,0:52,8555,65,16,-29,0.54,,23,B8
2014,12,20,-8,18:50,18:50,19:16,8554,5,,,,AR 2240,22,B6
2015,8, 3,-33,12:40,12:40,13:04,8553,11,,,1.07,,21,
2014,12,20,-20,13:22,13:22,13:48,8552,9,-29,43,0.77,AR 2242,22,
2013,12,26,-128,15:18,15:24,15:52,8551,78,-12,56,0.84,AR 1930,26,
2015,8, 3,-116,10:54,11:10,11:36,8550,52,-2,56,0.84,,30,
2014,12,20,-8,12:00,12:00,12:24,8549,11,-16,53,0.82,AR 2237,21,B8
2015,6,25,-91,11:20,11:34,11:58,8548,45,15,44,0.72,AR 2371,28,
2014,6,10,-944,12:36,13:02,13:58,8547,175,,,1.15,,50,X2
2015,6,25,-150,9:50,9:52,10:16,8546,97,3,43,0.69,AR 2371,22,
2014,6,10,-112,11:48,11:50,12:30,8545,56,,,1.23,,30,M6
2014,12,20,-97,8:16,8:28,8:52,8544,97,-34,36,0.74,AR 2242,27,
2013,12,26,-143,7:46,8:00,8:26,8543,47,-24,-52,0.82,AR 1936,29,
2015,6,25,-505,8:20,8:26,9:34,8542,599,18,44,0.73,AR 2371,46,X1
2015,8, 2,-265,21:42,21:50,22:52,8541,129,,,1.1,,44,
2014,12,20,-421,5:30,5:44,8:06,8539,124,-27,39,0.71,AR 2242,87,
2014,12,20,-26,4:28,4:42,5:16,8538,50,-15,52,0.81,AR 2237,33,
2014,6, 9,-96,17:16,17:16,17:56,8537,34,,,1.12,,29,C7
2014,6, 9,-11,12:42,12:46,13:12,8535,20,-14,9,0.3,AR 2085,24,C5
2014,6, 9,-63,7:32,7:38,8:12,8534,132,-29,36,0.72,AR 2084,29,C1
2014,12,20,"-1,349",0:28,0:34,4:22,8533,574,-29,40,0.74,AR 2242,126,M7
2014,6, 9,-20,4:34,4:34,5:04,8532,27,-17,3,0.31,AR 2085,24,C3
2014,12,19,-5,22:50,22:54,23:18,8531,7,-26,24,0.57,AR 2242,23,B6
2014,12,19,-35,21:08,21:20,22:10,8529,25,-19,19,0.44,AR 2242,40,
2014,6, 8,-95,23:52,23:58,1:06,8528,238,,,1.08,,46,C2
2015,6,23,-32,6:58,6:58,7:22,8527,31,50,27,0.81,,21,
2014,12,19,-9,19:20,19:42,20:06,8526,10,7,-32,0.55,,32,
2013,12,24,-53,1:48,1:50,2:20,8525,55,,,1.06,,25,
2014,12,19,-24,15:10,15:38,16:26,8524,8,-19,41,0.7,AR 2237,47,
2015,6,22,-40,21:04,21:04,22:06,8523,13,8,11,0.23,AR 2371,40,B8
2014,12,19,-90,13:40,13:40,14:04,8522,179,-19,39,0.68,AR 2237,21,C1
2015,6,22,-71,19:28,19:30,19:54,8521,88,7,9,0.18,AR 2371,22,
2014,12,19,-110,9:40,9:42,10:42,8520,74,-16,38,0.66,AR 2237,40,C9
2015,6,22,-548,18:06,18:22,19:08,8519,555,17,7,0.29,AR 2371,40,M5
2013,12,23,-68,0:10,0:10,0:40,8518,234,,,1.02,,24,C4
2015,6,22,-317,7:38,8:12,8:48,8517,71,2,22,0.37,AR 2371,44,
2014,12,18,-462,21:56,22:12,23:48,8516,409,-18,-11,0.34,AR 2241,65,M9
2015,6,22,-342,6:08,6:16,7:00,8515,83,4,22,0.37,AR 2371,35,
2013,12,22,-64,19:30,19:50,20:24,8514,9,,,1.05,,36,B7
2014,12,18,-9,19:54,19:54,20:20,8513,7,-22,12,0.41,AR 2242,22,C5
2014,6, 6,-21,23:28,23:30,0:08,8512,3,-14,-30,0.54,AR 2080,29,
2015,6,22,-285,4:58,5:16,6:02,8511,47,11,18,0.35,AR 2371,41,C4
2014,12,18,-17,19:24,19:24,19:50,8510,8,-22,13,0.41,AR 2242,22,C5
2013,12,22,-5,14:44,14:44,15:16,8509,14,,,,AR 1929,25,M1
2014,6, 6,-23,19:38,19:40,20:06,8508,30,-12,-27,0.5,AR 2080,23,C7
2014,12,18,-30,17:44,17:44,18:30,8507,5,,,,AR 2241,32,
2014,12,18,-5,13:26,13:26,13:50,8506,8,,,,AR 2241,21,C4
2015,6,21,-155,17:32,17:32,18:12,8505,71,7,3,0.1,AR 2371,29,
2014,12,18,-225,11:06,11:22,12:10,8504,67,,,1.07,,41,
2015,6,21,-1,9:58,10:00,10:24,8503,0,,,,AR 2371,22,M3
2014,12,18,-7,8:48,8:48,9:14,8502,13,-26,11,0.45,AR 2242,22,C3
2015,6,21,-40,9:28,9:28,9:52,8501,32,15,-8,0.28,AR 2371,21,M3
2014,12,18,-89,3:56,3:58,4:44,8500,38,-15,-20,0.41,AR 2241,33,
2015,6,21,-65,4:16,4:16,4:40,8499,16,3,-2,0.04,AR 2371,21,
2014,12,18,-7,3:02,3:02,3:26,8498,40,-16,-25,0.49,AR 2241,21,C3
2015,6,21,"-1,029",1:40,2:20,4:04,8496,205,17,-16,0.39,AR 2371,81,
2014,12,17,-18,19:54,20:14,20:38,8495,11,-14,-27,0.5,AR 2241,31,
2014,12,17,-8,16:44,17:00,17:32,8494,2,-11,-15,0.31,AR 2241,33,
2013,12,20,-113,11:48,11:58,12:32,8493,177,,,1.1,,31,M2
2014,12,17,-5,15:40,15:40,16:04,8492,6,,,,AR 2237,21,
2015,6,20,-67,6:40,6:44,7:04,8491,86,19,-30,0.57,AR 2371,21,C4
2014,12,17,-114,13:42,14:00,14:42,8490,18,-25,6,0.42,AR 2242,39,
2015,6,20,-18,2:48,2:48,3:12,8489,19,,,,AR 2371,21,C1
2013,12,19,-363,23:20,23:34,0:24,8488,455,,,1.14,,41,M4
2014,12,17,-435,8:20,9:06,10:22,8487,15,-26,4,0.43,AR 2242,70,
2015,6,19,-50,12:38,12:38,13:06,8486,24,,,,AR 2369,23,
2015,7,25,-26,14:26,14:30,15:02,8485,35,,,1.04,,27,
2014,12,17,-451,4:38,4:40,6:36,8484,103,-26,-11,0.46,AR 2242,68,B7
2013,12,19,-187,7:20,7:34,8:04,8483,281,-16,-32,0.58,AR 1930,31,C1
2015,6,19,-61,4:56,4:56,5:22,8482,32,4,-46,0.72,AR 2371,22,
2013,12,18,-10,22:56,22:56,23:20,8481,26,-8,-40,0.65,,21,
2014,12,17,-198,1:38,3:30,4:16,8480,161,-15,-41,0.68,AR 2241,88,
2015,6,19,-129,0:04,0:04,0:32,8479,79,9,-33,0.56,AR 2371,23,B6
2015,6,18,-84,23:18,23:36,23:44,8478,88,3,-44,0.7,AR 2371,22,B6
2013,12,18,-13,15:22,15:22,15:46,8477,7,-13,4,0.22,AR 1928,21,B8
2015,6,18,-66,21:02,21:02,21:26,8476,33,4,-45,0.72,AR 2371,21,
2015,6,18,-127,20:10,20:24,20:50,8474,27,6,-44,0.7,AR 2371,29,
2013,12,18,-89,11:00,11:02,11:32,8473,57,-19,1,0.31,AR 1928,25,B5
2014,12,16,-6,12:24,12:24,12:50,8472,11,,,,AR 2235,22,B7
2014,12,16,-3,11:56,11:56,12:20,8471,3,-8,-49,0.77,AR 2241,21,C3
2013,12,18,-99,8:04,8:06,8:36,8470,65,-12,-11,0.27,AR 1928,25,
2014,12,16,-2,11:16,11:16,11:40,8469,4,,,,AR 2235,21,C3
2013,12,18,-110,7:20,7:24,8:00,8468,159,5,-28,0.49,,29,
2015,6,18,-737,16:44,18:16,19:12,8467,232,17,-42,0.7,AR 2371,83,M2
2014,12,16,-7,8:34,8:34,8:58,8466,12,-8,-46,0.73,AR 2241,21,C3
2015,6,18,-91,15:42,15:54,16:22,8465,17,10,-51,0.79,AR 2371,29,
2013,12,18,-46,5:02,5:06,5:26,8464,78,-17,-1,0.27,AR 1928,21,B4
2014,6, 1,0,1:40,1:40,2:04,8463,0,,,,,21,C3
2015,6,18,-119,12:12,12:12,12:42,8462,59,5,-47,0.74,AR 2371,24,B5
2015,6,18,-83,11:36,11:36,12:02,8461,59,,,,AR 2369,22,
2013,12,17,-119,23:34,23:36,0:16,8460,78,,,1.14,,30,B7
2015,6,18,-167,8:30,8:36,9:20,8459,20,8,-56,0.84,AR 2371,34,
2014,12,15,-57,19:06,19:08,19:32,8458,19,37,-30,0.74,AR 2236,22,
2013,12,17,-12,17:40,17:40,18:08,8457,9,,,,AR 1925,23,
2015,6,18,-8,3:46,3:52,4:16,8456,7,-26,19,0.56,AR 2367,24,
2014,12,15,-3,12:50,12:50,13:14,8455,5,,,,AR 2235,21,B5
2015,6,18,-535,0:22,1:08,1:46,8453,154,,,1.09,,51,M2
2015,6,17,0,22:56,22:56,23:22,8452,0,,,,AR 2369,22,C2
2015,7,21,-35,17:38,17:40,18:12,8451,23,,,1.06,,26,
2014,12,15,-128,1:44,1:46,2:40,8450,133,-22,-72,0.97,AR 2241,37,C7
2013,12,16,-349,20:58,21:06,22:06,8449,198,,,1.07,,42,
2014,12,15,-80,0:44,0:56,1:38,8448,31,-33,-76,0.99,AR 2241,36,
2014,12,15,-35,0:00,0:00,0:28,8447,23,10,23,0.44,AR 2232,23,C2
2014,5,29,-124,23:32,23:40,0:04,8446,88,-21,24,0.53,AR 2076,25,B4
2014,12,14,-146,22:20,22:30,23:18,8445,76,,,1.04,,38,C2
2014,12,14,-43,19:40,19:40,20:26,8444,100,-20,-51,0.81,AR 2237,32,M2
2013,12,16,-3,4:42,4:42,5:06,8443,2,,,,AR 1921,21,
2015,6,17,-158,2:56,3:12,4:20,8442,27,,,1.07,,51,
2014,5,29,-60,8:56,8:58,9:28,8441,67,,,1.07,,25,
2015,6,16,-38,23:58,23:58,0:22,8440,17,,,1.09,,21,C1
2013,12,15,-10,22:10,22:10,22:36,8439,11,,,,AR 1921,22,
2014,12,14,-6,8:42,8:42,9:08,8438,4,,,,AR 2232,22,M1
2013,12,15,-115,20:24,20:46,21:18,8437,103,1,-33,0.55,AR 1925,35,
2015,6,16,-98,17:40,17:44,18:20,8436,86,,,1.09,,29,
2014,12,14,-51,6:02,6:02,6:40,8435,53,,,1.1,,28,C2
2014,12,14,-4,4:52,4:52,5:18,8434,10,,,,AR 2232,22,M1
2013,12,15,-23,10:36,10:38,11:04,8433,151,-20,35,0.64,AR 1917,23,B7
2015,6,16,-40,8:20,8:20,8:48,8432,12,,,1.04,,23,B7
2013,12,15,-1,9:24,9:24,9:48,8430,1,,,,AR 1921,21,C4
2014,5,28,-27,2:20,2:20,2:44,8429,39,,,1.14,,21,C3
2014,12,13,-297,21:58,22:02,23:02,8428,652,,,1.03,,41,C3
2015,7,16,-27,16:36,16:36,17:06,8427,30,46,-20,0.71,,24,
2014,12,13,-26,19:08,19:08,19:38,8426,137,,,1.01,,24,
2013,12,14,-10,22:04,22:04,22:30,8425,18,,,,AR 1918,22,B8
2014,5,27,-10,18:56,18:56,19:22,8424,15,,,,AR 2073,22,
2014,12,13,-2,17:44,17:44,18:08,8423,3,,,,AR 2232,21,
2015,6,15,-58,14:08,14:12,14:40,8422,44,,,1.19,,25,B9
2013,12,14,-48,20:06,20:20,20:30,8421,24,-12,25,0.46,AR 1917,21,
2013,12,14,-4,18:02,18:02,18:26,8420,1,,,,AR 1918,21,
2014,5,27,-171,14:16,14:32,15:28,8419,67,,,1.11,,45,C5
2014,12,13,-189,14:16,14:18,15:52,8418,51,,,1.1,,57,
2013,12,14,-22,14:24,14:36,14:50,8417,38,27,1,0.48,AR 1920,22,
2015,6,15,-53,4:18,4:22,4:50,8416,89,,,1.21,,25,
2014,12,13,-215,10:04,10:26,11:00,8415,42,-11,45,0.73,AR 2230,37,C3
2013,12,14,-83,11:54,12:04,12:32,8414,67,22,-22,0.53,AR 1920,28,
2013,12,14,-79,11:22,11:22,11:50,8413,50,-14,12,0.32,AR 1917,23,C2
2014,12,13,-37,8:32,8:32,8:56,8412,96,-14,74,0.97,AR 2227,21,
2013,12,14,-3,9:50,9:52,10:16,8411,2,-3,-39,0.64,AR 1925,22,B5
2014,12,13,-218,6:06,6:06,7:02,8410,214,2,73,0.96,AR 2227,37,C3
2014,12,13,-27,2:26,2:26,2:54,8408,31,,,1.05,,23,
2015,6,14,-481,7:06,7:06,9:12,8407,10,-9,40,0.66,AR 2365,72,
2014,12,12,-29,20:26,20:26,20:52,8406,51,-2,59,0.87,AR 2227,22,
2014,5,26,-56,1:16,1:16,1:42,8405,39,-27,25,0.58,AR 2071,22,
